investor_id,max_gap_days,at_risk
INV003897,144.0,True
INV003898,232.0,True
INV003899,124.0,True
INV003900,99.0,True
INV003901,149.0,True
INV003902,186.0,True
INV003903,111.0,True
INV003904,171.0,True
INV003905,103.0,True
INV003906,115.0,True
INV003907,123.0,True
INV003908,112.0,True
INV003909,72.0,True
INV003910,204.0,True
INV003911,187.0,True
INV003912,140.0,True
INV003913,136.0,True
INV003914,51.0,True
INV003915,272.0,True
INV003916,114.0,True
INV003917,294.0,True
INV003918,124.0,True
INV003919,206.0,True
INV003920,132.0,True
INV003921,90.0,True
INV003922,126.0,True
INV003923,43.0,True
INV003924,231.0,True
INV003925,164.0,True
INV003926,155.0,True
INV003927,182.0,True
INV003928,281.0,True
INV003929,71.0,True
INV003930,,False
INV003931,133.0,True
INV003932,175.0,True
INV003933,,False
INV003934,197.0,True
INV003935,262.0,True
INV003936,96.0,True
INV003937,173.0,True
INV003938,70.0,True
INV003939,159.0,True
INV003940,151.0,True
INV003941,219.0,True
INV003942,180.0,True
INV003943,88.0,True
INV003944,166.0,True
INV003945,90.0,True
INV003946,129.0,True
INV003947,125.0,True
INV003948,76.0,True
INV003949,169.0,True
INV003950,135.0,True
INV003951,170.0,True
INV003952,95.0,True
INV003953,340.0,True
INV003954,124.0,True
INV003955,213.0,True
INV003956,237.0,True
INV003957,91.0,True
INV003958,124.0,True
INV003959,75.0,True
INV003960,146.0,True
INV003961,136.0,True
INV003962,218.0,True
INV003963,70.0,True
INV003964,130.0,True
INV003965,,False
INV003966,145.0,True
INV003967,116.0,True
INV003968,199.0,True
INV003969,175.0,True
INV003970,148.0,True
INV003971,154.0,True
INV003972,156.0,True
INV003973,125.0,True
INV003974,120.0,True
INV003975,125.0,True
INV003976,160.0,True
INV003977,149.0,True
INV003978,124.0,True
INV003979,71.0,True
INV003980,244.0,True
INV003981,75.0,True
INV003982,143.0,True
INV003983,255.0,True
INV003984,40.0,True
INV003985,191.0,True
INV003986,206.0,True
INV003987,92.0,True
INV003988,221.0,True
INV003989,138.0,True
INV003990,264.0,True
INV003991,286.0,True
INV003992,210.0,True
INV003993,93.0,True
INV003994,,False
INV003995,175.0,True
INV003996,177.0,True
INV003997,167.0,True
INV003998,219.0,True
INV003999,160.0,True
INV004000,,False
INV004001,81.0,True
INV004002,247.0,True
INV004003,146.0,True
INV004004,88.0,True
INV004005,184.0,True
INV004006,78.0,True
INV004007,123.0,True
INV004008,196.0,True
INV004009,87.0,True
INV004010,,False
INV004011,192.0,True
INV004012,208.0,True
INV004013,,False
INV004014,93.0,True
INV004015,126.0,True
INV004016,119.0,True
INV004017,70.0,True
INV004018,147.0,True
INV004019,169.0,True
INV004020,,False
INV004021,,False
INV004022,321.0,True
INV004023,93.0,True
INV004024,92.0,True
INV004025,248.0,True
INV004026,188.0,True
INV004027,173.0,True
INV004028,96.0,True
INV004029,,False
INV004030,142.0,True
INV004031,72.0,True
INV004032,175.0,True
INV004033,168.0,True
INV004034,224.0,True
INV004035,77.0,True
INV004036,94.0,True
INV004037,137.0,True
INV004038,127.0,True
INV004039,198.0,True
INV004040,169.0,True
INV004041,230.0,True
INV004042,185.0,True
INV004043,231.0,True
INV004044,216.0,True
INV004045,108.0,True
INV004046,151.0,True
INV004047,63.0,True
INV004048,310.0,True
INV004049,67.0,True
INV004050,167.0,True
INV004051,89.0,True
INV004052,175.0,True
INV004053,159.0,True
INV004054,123.0,True
INV004055,,False
INV004056,214.0,True
INV004057,17.0,False
INV004058,184.0,True
INV004059,345.0,True
INV004060,209.0,True
INV004061,152.0,True
INV004062,343.0,True
INV004063,117.0,True
INV004064,97.0,True
INV004065,204.0,True
INV004066,167.0,True
INV004067,142.0,True
INV004068,153.0,True
INV004069,196.0,True
INV004070,107.0,True
INV004071,134.0,True
INV004072,137.0,True
INV004073,148.0,True
INV004074,54.0,True
INV004075,256.0,True
INV004076,174.0,True
INV004077,102.0,True
INV004078,160.0,True
INV004079,164.0,True
INV004080,121.0,True
INV004081,251.0,True
INV004082,59.0,True
INV004083,15.0,False
INV004084,170.0,True
INV004085,138.0,True
INV004086,179.0,True
INV004087,125.0,True
INV004088,350.0,True
INV004089,106.0,True
INV004090,224.0,True
INV004091,184.0,True
INV004092,350.0,True
INV004093,,False
INV004094,183.0,True
INV004095,211.0,True
INV004096,146.0,True
INV004097,245.0,True
INV004098,63.0,True
INV004099,167.0,True
INV004100,118.0,True
INV004101,239.0,True
INV004102,247.0,True
INV004103,134.0,True
INV004104,133.0,True
INV004105,127.0,True
INV004106,151.0,True
INV004107,106.0,True
INV004108,165.0,True
INV004109,99.0,True
INV004110,280.0,True
INV004111,229.0,True
INV004112,76.0,True
INV004113,104.0,True
INV004114,76.0,True
INV004115,154.0,True
INV004116,117.0,True
INV004117,57.0,True
INV004118,98.0,True
INV004119,195.0,True
INV004120,173.0,True
INV004121,185.0,True
INV004122,136.0,True
INV004123,138.0,True
INV004124,99.0,True
INV004125,142.0,True
INV004126,150.0,True
INV004127,190.0,True
INV004128,156.0,True
INV004129,175.0,True
INV004130,137.0,True
INV004131,211.0,True
INV004132,141.0,True
INV004133,154.0,True
INV004134,98.0,True
INV004135,164.0,True
INV004136,,False
INV004137,36.0,True
INV004138,143.0,True
INV004139,304.0,True
INV004140,130.0,True
INV004141,,False
INV004142,131.0,True
INV004143,137.0,True
INV004144,82.0,True
INV004145,125.0,True
INV004146,173.0,True
INV004147,136.0,True
INV004148,113.0,True
INV004149,130.0,True
INV004150,231.0,True
INV004151,141.0,True
INV004152,131.0,True
INV004153,96.0,True
INV004154,90.0,True
INV004155,,False
INV004156,,False
INV004157,235.0,True
INV004158,,False
INV004159,188.0,True
INV004160,212.0,True
INV004161,260.0,True
INV004162,300.0,True
INV004163,114.0,True
INV004164,155.0,True
INV004165,201.0,True
INV004166,104.0,True
INV004167,61.0,True
INV004168,54.0,True
INV004169,141.0,True
INV004170,,False
INV004171,204.0,True
INV004172,196.0,True
INV004173,170.0,True
INV004174,192.0,True
INV004175,133.0,True
INV004176,50.0,True
INV004177,117.0,True
INV004178,285.0,True
INV004179,127.0,True
INV004180,13.0,False
INV004181,149.0,True
INV004182,46.0,True
INV004183,47.0,True
INV004184,151.0,True
INV004185,105.0,True
INV004186,62.0,True
INV004187,87.0,True
INV004188,33.0,False
INV004189,144.0,True
INV004190,154.0,True
INV004191,161.0,True
INV004192,15.0,False
INV004193,169.0,True
INV004194,206.0,True
INV004195,156.0,True
INV004196,112.0,True
INV004197,218.0,True
INV004198,168.0,True
INV004199,138.0,True
INV004200,145.0,True
INV004201,97.0,True
INV004202,114.0,True
INV004203,98.0,True
INV004204,275.0,True
INV004205,164.0,True
INV004206,394.0,True
INV004207,145.0,True
INV004208,156.0,True
INV004209,221.0,True
INV004210,77.0,True
INV004211,390.0,True
INV004212,131.0,True
INV004213,31.0,False
INV004214,184.0,True
INV004215,40.0,True
INV004216,195.0,True
INV004217,53.0,True
INV004218,,False
INV004219,,False
INV004220,174.0,True
INV004221,418.0,True
INV004222,141.0,True
INV004223,103.0,True
INV004224,121.0,True
INV004225,105.0,True
INV004226,118.0,True
INV004227,42.0,True
INV004228,112.0,True
INV004229,163.0,True
INV004230,127.0,True
INV004231,107.0,True
INV004232,68.0,True
INV004233,195.0,True
INV004234,122.0,True
INV004235,25.0,False
INV004236,256.0,True
INV004237,215.0,True
INV004238,52.0,True
INV004239,130.0,True
INV004240,179.0,True
INV004241,115.0,True
INV004242,133.0,True
INV004243,73.0,True
INV004244,155.0,True
INV004245,,False
INV004246,127.0,True
INV004247,142.0,True
INV004248,184.0,True
INV004249,191.0,True
INV004250,139.0,True
INV004251,,False
INV004252,265.0,True
INV004253,221.0,True
INV004254,317.0,True
INV004255,202.0,True
INV004256,410.0,True
INV004257,135.0,True
INV004258,105.0,True
INV004259,201.0,True
INV004260,144.0,True
INV004261,247.0,True
INV004262,151.0,True
INV004263,149.0,True
INV004264,207.0,True
INV004265,180.0,True
INV004266,79.0,True
INV004267,95.0,True
INV004268,245.0,True
INV004269,261.0,True
INV004270,182.0,True
INV004271,142.0,True
INV004272,98.0,True
INV004273,171.0,True
INV004274,86.0,True
INV004275,159.0,True
INV004276,47.0,True
INV004277,161.0,True
INV004278,85.0,True
INV004279,100.0,True
INV004280,256.0,True
INV004281,161.0,True
INV004282,105.0,True
INV004283,103.0,True
INV004284,81.0,True
INV004285,169.0,True
INV004286,240.0,True
INV004287,109.0,True
INV004288,132.0,True
INV004289,201.0,True
INV004290,128.0,True
INV004291,164.0,True
INV004292,,False
INV004293,142.0,True
INV004294,119.0,True
INV004295,103.0,True
INV004296,151.0,True
INV004297,149.0,True
INV004298,155.0,True
INV004299,175.0,True
INV004300,62.0,True
INV004301,212.0,True
INV004302,169.0,True
INV004303,105.0,True
INV004304,134.0,True
INV004305,140.0,True
INV004306,118.0,True
INV004307,139.0,True
INV004308,244.0,True
INV004309,,False
INV004310,174.0,True
INV004311,223.0,True
INV004312,146.0,True
INV004313,87.0,True
INV004314,137.0,True
INV004315,70.0,True
INV004316,78.0,True
INV004317,172.0,True
INV004318,106.0,True
INV004319,131.0,True
INV004320,336.0,True
INV004321,69.0,True
INV004322,75.0,True
INV004323,,False
INV004324,93.0,True
INV004325,22.0,False
INV004326,78.0,True
INV004327,,False
INV004328,269.0,True
INV004329,176.0,True
INV004330,191.0,True
INV004331,177.0,True
INV004332,112.0,True
INV004333,126.0,True
INV004334,184.0,True
INV004335,104.0,True
INV004336,124.0,True
INV004337,150.0,True
INV004338,162.0,True
INV004339,225.0,True
INV004340,252.0,True
INV004341,124.0,True
INV004342,145.0,True
INV004343,85.0,True
INV004344,251.0,True
INV004345,114.0,True
INV004346,187.0,True
INV004347,82.0,True
INV004348,120.0,True
INV004349,159.0,True
INV004350,145.0,True
INV004351,275.0,True
INV004352,118.0,True
INV004353,102.0,True
INV004354,97.0,True
INV004355,126.0,True
INV004356,194.0,True
INV004357,305.0,True
INV004358,135.0,True
INV004359,346.0,True
INV004360,144.0,True
INV004361,124.0,True
INV004362,155.0,True
INV004363,202.0,True
INV004364,173.0,True
INV004365,109.0,True
INV004366,79.0,True
INV004367,194.0,True
INV004368,182.0,True
INV004369,149.0,True
INV004370,50.0,True
INV004371,242.0,True
INV004372,136.0,True
INV004373,,False
INV004374,128.0,True
INV004375,166.0,True
INV004376,145.0,True
INV004377,166.0,True
INV004378,212.0,True
INV004379,110.0,True
INV004380,212.0,True
INV004381,142.0,True
INV004382,261.0,True
INV004383,,False
INV004384,143.0,True
INV004385,,False
INV004386,73.0,True
INV004387,160.0,True
INV004388,163.0,True
INV004389,33.0,False
INV004390,319.0,True
INV004391,96.0,True
INV004392,99.0,True
INV004393,164.0,True
INV004394,192.0,True
INV004395,113.0,True
INV004396,,False
INV004397,,False
INV004398,177.0,True
INV004399,145.0,True
INV004400,97.0,True
INV004401,125.0,True
INV004402,201.0,True
INV004403,150.0,True
INV004404,160.0,True
INV004405,,False
INV004406,99.0,True
INV004407,125.0,True
INV004408,111.0,True
INV004409,,False
INV004410,113.0,True
INV004411,111.0,True
INV004412,158.0,True
INV004413,113.0,True
INV004414,176.0,True
INV004415,250.0,True
INV004416,,False
INV004417,189.0,True
INV004418,103.0,True
INV004419,123.0,True
INV004420,209.0,True
INV004421,187.0,True
INV004422,458.0,True
INV004423,68.0,True
INV004424,101.0,True
INV004425,154.0,True
INV004426,143.0,True
INV004427,125.0,True
INV004428,119.0,True
INV004429,17.0,False
INV004430,122.0,True
INV004431,,False
INV004432,184.0,True
INV004433,69.0,True
INV004434,92.0,True
INV004435,241.0,True
INV004436,108.0,True
INV004437,103.0,True
INV004438,89.0,True
INV004439,122.0,True
INV004440,295.0,True
INV004441,199.0,True
INV004442,157.0,True
INV004443,111.0,True
INV004444,28.0,False
INV004445,249.0,True
INV004446,122.0,True
INV004447,66.0,True
INV004448,164.0,True
INV004449,194.0,True
INV004450,100.0,True
INV004451,137.0,True
INV004452,134.0,True
INV004453,98.0,True
INV004454,101.0,True
INV004455,105.0,True
INV004456,162.0,True
INV004457,188.0,True
INV004458,87.0,True
INV004459,92.0,True
INV004460,93.0,True
INV004461,52.0,True
INV004462,341.0,True
INV004463,211.0,True
INV004464,142.0,True
INV004465,109.0,True
INV004466,166.0,True
INV004467,235.0,True
INV004468,128.0,True
INV004469,174.0,True
INV004470,,False
INV004471,254.0,True
INV004472,145.0,True
INV004473,93.0,True
INV004474,190.0,True
INV004475,87.0,True
INV004476,126.0,True
INV004477,96.0,True
INV004478,198.0,True
INV004479,177.0,True
INV004480,,False
INV004481,66.0,True
INV004482,225.0,True
INV004483,345.0,True
INV004484,134.0,True
INV004485,130.0,True
INV004486,190.0,True
INV004487,46.0,True
INV004488,295.0,True
INV004489,188.0,True
INV004490,130.0,True
INV004491,189.0,True
INV004492,128.0,True
INV004493,116.0,True
INV004494,376.0,True
INV004495,159.0,True
INV004496,138.0,True
INV004497,131.0,True
INV004498,136.0,True
INV004499,,False
INV004500,190.0,True
INV004501,18.0,False
INV004502,94.0,True
INV004503,48.0,True
INV004504,160.0,True
INV004505,118.0,True
INV004506,186.0,True
INV004507,,False
INV004508,181.0,True
INV004509,175.0,True
INV004510,264.0,True
INV004511,215.0,True
INV004512,,False
INV004513,169.0,True
INV004514,213.0,True
INV004515,119.0,True
INV004516,201.0,True
INV004517,160.0,True
INV004518,115.0,True
INV004519,209.0,True
INV004520,188.0,True
INV004521,76.0,True
INV004522,174.0,True
INV004523,107.0,True
INV004524,361.0,True
INV004525,152.0,True
INV004526,173.0,True
INV004527,161.0,True
INV004528,149.0,True
INV004529,176.0,True
INV004530,66.0,True
INV004531,159.0,True
INV004532,59.0,True
INV004533,118.0,True
INV004534,118.0,True
INV004535,446.0,True
INV004536,90.0,True
INV004537,162.0,True
INV004538,,False
INV004539,88.0,True
INV004540,77.0,True
INV004541,,False
INV004542,59.0,True
INV004543,225.0,True
INV004544,147.0,True
INV004545,72.0,True
INV004546,167.0,True
INV004547,165.0,True
INV004548,290.0,True
INV004549,163.0,True
INV004550,,False
INV004551,108.0,True
INV004552,306.0,True
INV004553,120.0,True
INV004554,113.0,True
INV004555,151.0,True
INV004556,278.0,True
INV004557,172.0,True
INV004558,258.0,True
INV004559,278.0,True
INV004560,72.0,True
INV004561,360.0,True
INV004562,137.0,True
INV004563,211.0,True
INV004564,356.0,True
INV004565,198.0,True
INV004566,114.0,True
INV004567,309.0,True
INV004568,133.0,True
INV004569,159.0,True
INV004570,186.0,True
INV004571,,False
INV004572,,False
INV004573,104.0,True
INV004574,87.0,True
INV004575,204.0,True
INV004576,132.0,True
INV004577,,False
INV004578,108.0,True
INV004579,77.0,True
INV004580,,False
INV004581,119.0,True
INV004582,156.0,True
INV004583,148.0,True
INV004584,85.0,True
INV004585,181.0,True
INV004586,71.0,True
INV004587,179.0,True
INV004588,222.0,True
INV004589,140.0,True
INV004590,204.0,True
INV004591,163.0,True
INV004592,115.0,True
INV004593,125.0,True
INV004594,122.0,True
INV004595,136.0,True
INV004596,111.0,True
INV004597,,False
INV004598,129.0,True
INV004599,214.0,True
INV004600,116.0,True
INV004601,329.0,True
INV004602,191.0,True
INV004603,,False
INV004604,197.0,True
INV004605,105.0,True
INV004606,84.0,True
INV004607,164.0,True
INV004608,96.0,True
INV004609,172.0,True
INV004610,231.0,True
INV004611,134.0,True
INV004612,169.0,True
INV004613,,False
INV004614,110.0,True
INV004615,383.0,True
INV004616,158.0,True
INV004617,90.0,True
INV004618,57.0,True
INV004619,114.0,True
INV004620,196.0,True
INV004621,125.0,True
INV004622,236.0,True
INV004623,122.0,True
INV004624,,False
INV004625,114.0,True
INV004626,294.0,True
INV004627,141.0,True
INV004628,,False
INV004629,175.0,True
INV004630,95.0,True
INV004631,108.0,True
INV004632,193.0,True
INV004633,189.0,True
INV004634,141.0,True
INV004635,141.0,True
INV004636,138.0,True
INV004637,193.0,True
INV004638,87.0,True
INV004639,161.0,True
INV004640,174.0,True
INV004641,99.0,True
INV004642,232.0,True
INV004643,101.0,True
INV004644,102.0,True
INV004645,286.0,True
INV004646,138.0,True
INV004647,138.0,True
INV004648,83.0,True
INV004649,260.0,True
INV004650,143.0,True
INV004651,103.0,True
INV004652,91.0,True
INV004653,262.0,True
INV004654,170.0,True
INV004655,147.0,True
INV004656,234.0,True
INV004657,207.0,True
INV004658,,False
INV004659,81.0,True
INV004660,232.0,True
INV004661,181.0,True
INV004662,184.0,True
INV004663,5.0,False
INV004664,182.0,True
INV004665,137.0,True
INV004666,116.0,True
INV004667,155.0,True
INV004668,214.0,True
INV004669,148.0,True
INV004670,,False
INV004671,,False
INV004672,91.0,True
INV004673,127.0,True
INV004674,255.0,True
INV004675,,False
INV004676,255.0,True
INV004677,255.0,True
INV004678,184.0,True
INV004679,237.0,True
INV004680,155.0,True
INV004681,331.0,True
INV004682,83.0,True
INV004683,253.0,True
INV004684,263.0,True
INV004685,,False
INV004686,97.0,True
INV004687,94.0,True
INV004688,181.0,True
INV004689,89.0,True
INV004690,,False
INV004691,139.0,True
INV004692,172.0,True
INV004693,161.0,True
INV004694,241.0,True
INV004695,175.0,True
INV004696,245.0,True
INV004697,326.0,True
INV004698,328.0,True
INV004699,137.0,True
INV004700,148.0,True
INV004701,188.0,True
INV004702,185.0,True
INV004703,167.0,True
INV004704,113.0,True
INV004705,148.0,True
INV004706,,False
INV004707,,False
INV004708,,False
INV004709,164.0,True
INV004710,,False
INV004711,222.0,True
INV004712,68.0,True
INV004713,83.0,True
INV004714,181.0,True
INV004715,119.0,True
INV004716,114.0,True
INV004717,317.0,True
INV004718,84.0,True
INV004719,59.0,True
INV004720,122.0,True
INV004721,379.0,True
INV004722,163.0,True
INV004723,167.0,True
INV004724,127.0,True
INV004725,122.0,True
INV004726,327.0,True
INV004727,203.0,True
INV004728,109.0,True
INV004729,211.0,True
INV004730,191.0,True
INV004731,112.0,True
INV004732,,False
INV004733,141.0,True
INV004734,185.0,True
INV004735,285.0,True
INV004736,203.0,True
INV004737,113.0,True
INV004738,104.0,True
INV004739,162.0,True
INV004740,262.0,True
INV004741,157.0,True
INV004742,138.0,True
INV004743,413.0,True
INV004744,123.0,True
INV004745,137.0,True
INV004746,458.0,True
INV004747,151.0,True
INV004748,123.0,True
INV004749,330.0,True
INV004750,217.0,True
INV004751,163.0,True
INV004752,164.0,True
INV004753,84.0,True
INV004754,133.0,True
INV004755,172.0,True
INV004756,94.0,True
INV004757,,False
INV004758,329.0,True
INV004759,196.0,True
INV004760,126.0,True
INV004761,122.0,True
INV004762,,False
INV004763,177.0,True
INV004764,94.0,True
INV004765,224.0,True
INV004766,,False
INV004767,147.0,True
INV004768,59.0,True
INV004769,174.0,True
INV004770,94.0,True
INV004771,189.0,True
INV004772,168.0,True
INV004773,,False
INV004774,147.0,True
INV004775,220.0,True
INV004776,145.0,True
INV004777,265.0,True
INV004778,155.0,True
INV004779,359.0,True
INV004780,85.0,True
INV004781,140.0,True
INV004782,,False
INV004783,195.0,True
INV004784,114.0,True
INV004785,248.0,True
INV004786,211.0,True
INV004787,118.0,True
INV004788,150.0,True
INV004789,,False
INV004790,96.0,True
INV004791,316.0,True
INV004792,193.0,True
INV004793,285.0,True
INV004794,197.0,True
INV004795,99.0,True
INV004796,68.0,True
INV004797,173.0,True
INV004798,106.0,True
INV004799,123.0,True
INV004800,110.0,True
INV004801,287.0,True
INV004802,184.0,True
INV004803,209.0,True
INV004804,137.0,True
INV004805,69.0,True
INV004806,93.0,True
INV004807,206.0,True
INV004808,162.0,True
INV004809,94.0,True
INV004810,167.0,True
INV004811,165.0,True
INV004812,169.0,True
INV004813,190.0,True
INV004814,192.0,True
INV004815,376.0,True
INV004816,130.0,True
INV004817,187.0,True
INV004818,137.0,True
INV004819,97.0,True
INV004820,107.0,True
INV004821,77.0,True
INV004822,127.0,True
INV004823,107.0,True
INV004824,190.0,True
INV004825,141.0,True
INV004826,121.0,True
INV004827,179.0,True
INV004828,109.0,True
INV004829,155.0,True
INV004830,222.0,True
INV004831,177.0,True
INV004832,231.0,True
INV004833,140.0,True
INV004834,106.0,True
INV004835,179.0,True
INV004836,168.0,True
INV004837,145.0,True
INV004838,,False
INV004839,163.0,True
INV004840,77.0,True
INV004841,209.0,True
INV004842,66.0,True
INV004843,153.0,True
INV004844,118.0,True
INV004845,124.0,True
INV004846,137.0,True
INV004847,174.0,True
INV004848,166.0,True
INV004849,158.0,True
INV004850,86.0,True
INV004851,104.0,True
INV004852,182.0,True
INV004853,137.0,True
INV004854,174.0,True
INV004855,98.0,True
INV004856,132.0,True
INV004857,166.0,True
INV004858,233.0,True
INV004859,,False
INV004860,129.0,True
INV004861,261.0,True
INV004862,273.0,True
INV004863,194.0,True
INV004864,114.0,True
INV004865,130.0,True
INV004866,86.0,True
INV004867,181.0,True
INV004868,213.0,True
INV004869,38.0,True
INV004870,62.0,True
INV004871,170.0,True
INV004872,233.0,True
INV004873,,False
INV004874,116.0,True
INV004875,186.0,True
INV004876,173.0,True
INV004877,276.0,True
INV004878,,False
INV004879,,False
INV004880,80.0,True
INV004881,223.0,True
INV004882,88.0,True
INV004883,73.0,True
INV004884,158.0,True
INV004885,119.0,True
INV004886,134.0,True
INV004887,116.0,True
INV004888,115.0,True
INV004889,85.0,True
INV004890,253.0,True
INV004891,82.0,True
INV004892,109.0,True
INV004893,60.0,True
INV004894,81.0,True
INV004895,157.0,True
INV004896,114.0,True
INV004897,,False
INV004898,321.0,True
INV004899,124.0,True
INV004900,81.0,True
INV004901,96.0,True
INV004902,305.0,True
INV004903,173.0,True
INV004904,155.0,True
INV004905,295.0,True
INV004906,266.0,True
INV004907,218.0,True
INV004908,162.0,True
INV004909,,False
INV004910,126.0,True
INV004911,81.0,True
INV004912,163.0,True
INV004913,138.0,True
INV004914,256.0,True
INV004915,257.0,True
INV004916,162.0,True
INV004917,109.0,True
INV004918,192.0,True
INV004919,149.0,True
INV004920,159.0,True
INV004921,,False
INV004922,129.0,True
INV004923,163.0,True
INV004924,116.0,True
INV004925,102.0,True
INV004926,100.0,True
INV004927,213.0,True
INV004928,21.0,False
INV004929,331.0,True
INV004930,207.0,True
INV004931,213.0,True
INV004932,150.0,True
INV004933,132.0,True
INV004934,122.0,True
INV004935,125.0,True
INV004936,,False
INV004937,306.0,True
INV004938,119.0,True
INV004939,90.0,True
INV004940,160.0,True
INV004941,,False
INV004942,42.0,True
INV004943,269.0,True
INV004944,159.0,True
INV004945,208.0,True
INV004946,244.0,True
INV004947,122.0,True
INV004948,175.0,True
INV004949,57.0,True
INV004950,169.0,True
INV004951,159.0,True
INV004952,178.0,True
INV004953,131.0,True
INV004954,188.0,True
INV004955,123.0,True
INV004956,155.0,True
INV004957,137.0,True
INV004958,96.0,True
INV004959,88.0,True
INV004960,54.0,True
INV004961,240.0,True
INV004962,163.0,True
INV004963,108.0,True
INV004964,175.0,True
INV004965,168.0,True
INV004966,91.0,True
INV004967,111.0,True
INV004968,42.0,True
INV004969,149.0,True
INV004970,165.0,True
INV004971,177.0,True
INV004972,241.0,True
INV004973,90.0,True
INV004974,100.0,True
INV004975,,False
INV004976,,False
INV004977,161.0,True
INV004978,120.0,True
INV004979,199.0,True
INV004980,143.0,True
INV004981,115.0,True
INV004982,117.0,True
INV004983,128.0,True
INV004984,129.0,True
INV004985,220.0,True
INV004986,185.0,True
INV004987,188.0,True
INV004988,427.0,True
INV004989,149.0,True
INV004990,105.0,True
INV004991,105.0,True
INV004992,170.0,True
INV004993,176.0,True
INV004994,143.0,True
INV004995,122.0,True
INV004996,104.0,True
INV004997,248.0,True
INV004998,177.0,True
INV004999,128.0,True
INV005000,,False
